観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの7月の1位の値(mm),昨日までの7月の1位の値の品質情報,昨日までの7月の1位の値の年,昨日までの7月の1位の値の月,昨日までの7月の1位の値の日,統計開始年
67026,広島県,道後山（ドウゴヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,2011,7,24,64,8,2011,7,24,2006
67052,広島県,君田（キミタ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,2006,8,21,60.5,8,2012,7,6,2006
67106,広島県,三次（ミヨシ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,1996,7,22,74,8,1996,7,22,1976
67116,広島県,庄原（ショウバラ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,2010,7,16,64,8,2010,7,16,1976
67126,広島県,東城（トウジョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,69.5,8,2012,7,28,69.5,8,2012,7,28,1976
67136,広島県,八幡（ヤワタ）,,2023,7,3,9,40,0,8,0,4,,,,,,72,8,1995,8,31,55.5,8,2017,7,5,1978
67151,広島県,大朝（オオアサ）,,2023,7,3,9,40,0,8,0,4,,,,,,54,8,2006,8,21,47,8,2006,7,8,1976
67161,広島県,美土里（ミドリ）,,2023,7,3,9,40,0,8,0,4,,,,,,68.5,8,2015,7,10,68.5,8,2015,7,10,2006
67191,広島県,油木（ユキ）,,2023,7,3,9,40,0,8,0,4,,,,,,79,8,2004,8,6,54,8,2005,7,2,1978
67211,広島県,王泊（オオドマリ）,,2023,7,3,9,40,0,8,0,4,,,,,,65,8,2019,6,21,50,8,2010,7,12,1978
67212,広島県,加計（カケ）,,2023,7,3,9,40,0,8,0.5,4,7,40,4,,,85,8,1992,8,25,55,8,1988,7,21,1976
67217,広島県,都志見（ツシミ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,2014,8,20,60,8,2006,7,8,2006
67231,広島県,甲田（コウダ）,,2023,7,3,9,40,0,8,0,4,,,,,,73.5,8,2022,9,1,48.5,8,2010,7,12,1976
67251,広島県,上下（ジョウゲ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,2016,7,31,74,8,2016,7,31,1976
67271,広島県,内黒山（ウチグロヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,1995,7,22,62,8,1995,7,22,1976
67292,広島県,三入（ミイリ）,,2023,7,3,9,40,0,8,0,4,,,,,,101,8,2014,8,20,56,8,1998,7,22,1976
67306,広島県,安宿（アスカ）,,2023,7,3,9,40,0.5,8,0.5,4,9,40,4,,,59,8,2014,7,19,59,8,2014,7,19,2010
67316,広島県,世羅（セラ）,,2023,7,3,9,40,0,8,0,4,,,,,,48.5,8,2021,9,4,44,8,2023,7,1,1976
67326,広島県,府中（フチュウ）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,2020,7,29,59,8,2020,7,29,1976
67351,広島県,佐伯湯来（サエキユキ）,,2023,7,3,9,40,1,8,2,4,9,36,4,,,58,8,2006,9,16,41,8,2006,7,14,2006
67371,広島県,志和（シワ）,,2023,7,3,9,40,0,8,0,4,,,,,,55.5,8,2014,8,6,55,8,2018,7,6,1977
67376,広島県,東広島（ヒガシヒロシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2006,8,11,54.5,8,2018,7,6,1976
67386,広島県,本郷（ホンゴウ）,,2023,7,3,9,40,1,8,1,4,9,40,4,,,56.5,8,2018,7,6,56.5,8,2018,7,6,2003
67401,広島県,福山（フクヤマ）,47767,2023,7,3,9,40,0,8,0,4,,,,,,93,8,2008,8,29,56.5,8,2005,7,2,1942
67421,広島県,廿日市津田（ハツカイチツタ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,1987,9,11,61,8,2009,7,20,1978
67437,広島県,広島（ヒロシマ）,47765,2023,7,3,9,40,0,8,0,4,,,,,,79.2,8,1926,9,11,60,8,2012,7,3,1888
67461,広島県,竹原（タケハラ）,,2023,7,3,9,40,0,8,0,4,,,,,,57,8,2021,8,18,56.5,8,2017,7,26,1976
67471,広島県,生口島（イクチジマ）,,2023,7,3,9,40,1,8,1,4,9,40,4,,,48,8,2007,7,3,48,8,2007,7,3,1976
67496,広島県,大竹（オオタケ）,,2023,7,3,9,40,0,8,0,4,,,,,,68,8,2014,8,6,67,8,2012,7,6,1976
67511,広島県,呉（クレ）,47766,2023,7,3,9,40,0,8,0,4,,,,,,74.7,8,1967,7,9,74.7,8,1967,7,9,1920
67566,広島県,倉橋（クラハシ）,,2023,7,3,9,40,0,8,1.5,4,3,8,4,,,62,8,2018,9,7,59.5,8,2018,7,7,1976
67576,広島県,呉市蒲刈（クレシカマガリ）,,2023,7,3,9,40,0,8,0,4,,,,,,59.5,8,2013,8,25,58,8,2009,7,25,2009
68022,島根県,西郷（サイゴウ）,47740,2023,7,3,9,40,0,8,0,4,,,,,,93,8,1988,9,27,51.5,8,2003,7,10,1939
68046,島根県,西郷岬（サイゴウミサキ）,,2023,7,3,9,40,0,8,0,4,,,,,,63,8,2020,8,7,43.5,8,2013,7,5,2003
68056,島根県,海士（アマ）,,2023,7,3,9,40,0,8,0,4,,,,,,76,8,2021,8,9,59,8,1988,7,14,1978
68091,島根県,鹿島（カシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,102,8,1989,10,2,91,8,2013,7,15,1976
68121,島根県,斐川（ヒカワ）,,2023,7,3,9,40,0,8,0,4,,,,,,75,8,2021,7,7,75,8,2021,7,7,1976
68132,島根県,松江（マツエ）,47741,2023,7,3,9,40,0,8,0,4,,,,,,77.9,8,1944,8,25,69,8,2013,7,15,1940
68156,島根県,出雲（イズモ）,,2023,7,3,9,40,0,8,0,4,,,,,,67.5,8,2010,8,12,57.5,8,2021,7,12,1978
68166,島根県,大東（ダイトウ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,1990,9,1,50.5,8,2021,7,7,1976
68181,島根県,伯太（ハクタ）,,2023,7,3,9,40,0,8,0,4,,,,,,100.5,8,2013,7,15,100.5,8,2013,7,15,1976
68206,島根県,佐田（サダ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,2012,7,6,74,8,2012,7,6,1976
68246,島根県,大田（オオダ）,,2023,7,3,9,40,0,8,0,4,,,,,,77,8,2005,7,2,77,8,2005,7,2,1976
68261,島根県,掛合（カケヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,69,8,2021,7,12,69,8,2021,7,12,1976
68276,島根県,横田（ヨコタ）,,2023,7,3,9,40,0,8,0,4,,,,,,92,8,1976,7,29,92,8,1976,7,29,1976
68286,島根県,福光（フクミツ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2007,8,29,55.5,8,2009,7,17,1978
68306,島根県,赤名（アカナ）,,2023,7,3,9,40,0,8,0,4,,,,,,71.5,8,2021,7,12,71.5,8,2021,7,12,1978
68346,島根県,桜江（サクラエ）,,2023,7,3,9,40,0,8,0,4,,,,,,92.5,8,2013,8,24,68,8,1983,7,23,1976
68351,島根県,川本（カワモト）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,2021,7,12,59,8,2021,7,12,1976
68376,島根県,浜田（ハマダ）,47755,2023,7,3,9,40,0,8,0,4,,,,,,91,8,1983,7,23,91,8,1983,7,23,1912
68401,島根県,瑞穂（ミズホ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,2006,7,8,62,8,2006,7,8,1976
68421,島根県,三隅（ミスミ）,,2023,7,3,9,40,0,8,0,4,,,,,,100,8,1988,7,20,100,8,1988,7,20,1976
68431,島根県,弥栄（ヤサカ）,,2023,7,3,9,40,0,8,0,4,,,,,,83,8,1995,8,31,63,8,2017,7,5,1978
68436,島根県,波佐（ハザ）,,2023,7,3,9,40,0,8,0,4,,,,,,82,8,2017,7,5,82,8,2017,7,5,1977
68456,島根県,高津（タカツ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,2013,8,25,54.5,8,2009,7,20,2003
68462,島根県,益田（マスダ）,,2023,7,3,9,40,0,8,0,4,,,,,,90,4,1983,7,23,90,4,1983,7,23,1978
68501,島根県,匹見（ヒキミ）,,2023,7,3,9,40,0,8,0,4,,,,,,63.5,8,2010,7,12,63.5,8,2010,7,12,1977
68516,島根県,津和野（ツワノ）,,2023,7,3,9,40,0,8,0,4,,,,,,91.5,8,2013,7,28,91.5,8,2013,7,28,1976
68541,島根県,吉賀（ヨシカ）,,2023,7,3,9,40,0,8,0,4,,,,,,83.5,8,2010,7,7,83.5,8,2010,7,7,2006
69006,鳥取県,境（サカイ）,47742,2023,7,3,9,40,0,8,0,4,,,,,,80.5,8,2021,7,12,80.5,8,2021,7,12,1931
69021,鳥取県,塩津（シオツ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,1991,7,31,74,8,1991,7,31,1977
69041,鳥取県,青谷（アオヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,60,8,1987,10,17,46.5,8,2021,7,7,1976
69052,鳥取県,湖山（コヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2013,8,1,52.5,8,2008,7,29,2003
69061,鳥取県,岩井（イワイ）,,2023,7,3,9,40,0,8,0,4,,,,,,68,8,2017,9,17,48,8,2008,7,29,1976
69076,鳥取県,米子（ヨナゴ）,47744,2023,7,3,9,40,0,8,0,4,,,,,,66.5,8,2013,7,15,66.5,8,2013,7,15,1939
69101,鳥取県,倉吉（クラヨシ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,1987,10,17,48,8,1997,7,17,1976
69111,鳥取県,鹿野（シカノ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,1997,9,23,59,8,1987,7,14,1982
69122,鳥取県,鳥取（トットリ）,47746,2023,7,3,9,40,0,8,0,4,,,,,,68,8,1981,7,3,68,8,1981,7,3,1943
69152,鳥取県,大山（ダイセン）,,2023,7,3,9,40,0,8,0,4,,,,,,90,8,2005,8,15,68.5,8,2013,7,15,1982
69161,鳥取県,関金（セキガネ）,,2023,7,3,9,40,0,8,0,4,,,,,,56.5,8,2019,9,10,53.5,8,2021,7,8,1977
69181,鳥取県,佐治（サジ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2008,7,13,67,8,2008,7,13,1982
69196,鳥取県,若桜（ワカサ）,,2023,7,3,9,40,0,8,0,4,,,,,,69,8,1991,7,31,69,8,1991,7,31,1977
69222,鳥取県,江尾（エビ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,2013,7,15,87,8,2013,7,15,1982
69246,鳥取県,智頭（チズ）,,2023,7,3,9,40,0,8,0,4,,,,,,53,8,2021,7,13,53,8,2021,7,13,1976
69271,鳥取県,茶屋（チャヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,54,8,2005,7,1,54,8,2005,7,1,1978
71066,徳島県,池田（イケダ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,1983,9,28,46,8,1995,7,3,1976
71087,徳島県,穴吹（アナブキ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,2013,8,2,68.5,8,2019,7,25,2001
71106,徳島県,徳島（トクシマ）,47895,2023,7,3,9,40,0,8,0,4,,,,,,90.5,8,2009,8,10,82,8,1974,7,7,1901
71136,徳島県,半田（ハンダ）,,2023,7,3,9,40,0,8,0,4,,,,,,63.5,8,2010,7,19,63.5,8,2010,7,19,1978
71191,徳島県,京上（キョウジョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,92,8,1983,9,6,70.5,8,2020,7,8,1978
71211,徳島県,福原旭（フクハラアサヒ）,,2023,7,3,9,40,0,8,0,4,,,,,,97,8,1979,9,30,73,8,1998,7,26,1976
71231,徳島県,蒲生田（カモダ）,,2023,7,3,9,40,0,8,0,4,,,,,,93.5,8,2010,9,27,92,8,2003,7,19,1978
71251,徳島県,木頭（キトウ）,,2023,7,3,9,40,0,8,0,4,,,,,,100.5,8,2009,8,10,83.5,8,2018,7,3,1979
71266,徳島県,日和佐（ヒワサ）,,2023,7,3,9,40,0,8,0,4,,,,,,108.5,8,2010,7,13,108.5,8,2010,7,13,1976
71291,徳島県,海陽（カイヨウ）,,2023,7,3,9,40,0,8,0,4,,,,,,120,8,2021,9,8,56,8,2019,7,18,2009
72061,香川県,内海（ウチノミ）,,2023,7,3,9,40,0,8,0,4,,,,,,95,8,1976,9,11,42.5,8,2015,7,17,1976
72086,香川県,高松（タカマツ）,47891,2023,7,3,9,40,0,8,0,4,,,,,,68.5,8,1998,9,22,52.7,8,1957,7,17,1941
72111,香川県,多度津（タドツ）,47890,2023,7,3,9,40,0,8,0,4,,,,,,64.5,8,1978,9,5,58,8,1948,7,20,1893
72121,香川県,滝宮（タキノミヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,45,8,1988,7,13,45,8,1988,7,13,1976
72126,香川県,香南（コウナン）,,2023,7,3,9,40,0,8,0,4,,,,,,72,8,2004,10,20,47,8,2005,7,2,2003
72146,香川県,引田（ヒケタ）,,2023,7,3,9,40,0,8,0,4,,,,,,94,8,1979,9,30,48,8,1986,7,11,1976
72161,香川県,財田（サイタ）,,2023,7,3,9,40,0,8,0,4,,,,,,65.5,8,2016,8,25,49,8,2007,7,30,1978
72176,徳島県,竜王山（リュウオウザン）,,2023,7,3,9,40,0,8,0,4,,,,,,89,8,2004,7,9,89,8,2004,7,9,1976
73001,愛媛県,大三島（オオミシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,2014,8,22,40,8,2007,7,3,1976
73071,愛媛県,玉川（タマガワ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,1999,9,15,47,8,2013,7,4,1976
73076,愛媛県,今治（イマバリ）,,2023,7,3,9,40,4,8,4,4,9,40,4,,,49.5,8,2009,8,1,48,8,1997,7,2,1976
73126,愛媛県,西条（サイジョウ）,,2023,7,3,9,40,0.5,8,2,4,9,14,4,,,69,8,2008,8,29,46,8,2010,7,12,1976
73141,愛媛県,新居浜（ニイハマ）,,2023,7,3,9,40,0,8,0,4,,,,,,86.5,8,2017,9,17,42,8,2021,7,12,2016
73151,愛媛県,四国中央（シコクチュウオウ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,2013,9,4,50,8,1991,7,27,1978
73152,愛媛県,富郷（トミサト）,,2023,7,3,9,40,0,8,0,4,,,,,,95,8,2013,9,4,66,8,2007,7,14,1978
73166,愛媛県,松山（マツヤマ）,47887,2023,7,3,9,40,0,8,3.5,4,8,21,4,,,60.5,8,1992,8,2,48,8,2015,7,9,1890
73168,愛媛県,松山南吉田（マツヤマミナミヨシダ）,,2023,7,3,9,40,0,8,1.5,4,8,14,4,,,66,8,2015,7,9,66,8,2015,7,9,2003
73231,愛媛県,上林（カミハヤシ）,,2023,7,3,9,40,0,8,0,4,,,,,,77,8,2007,8,6,51.5,8,2010,7,12,1976
73247,愛媛県,成就社（ジョウジュシャ）,,2023,7,3,9,40,0,8,0,4,,,,,,127,8,1999,9,15,84,8,2015,7,17,1980
73256,愛媛県,長浜（ナガハマ）,,2023,7,3,9,40,1.5,8,8.5,4,5,51,4,,,67,8,2004,8,23,58.5,8,2013,7,28,1976
73271,愛媛県,中山（ナカヤマ）,,2023,7,3,9,40,0,8,12,4,0,24,4,,,67,8,2005,7,3,67,8,2005,7,3,1976
73276,愛媛県,久万（クマ）,,2023,7,3,9,40,0,8,1.5,4,1,15,4,,,53.5,8,2017,9,17,45,8,2005,7,3,1976
73306,愛媛県,大洲（オオズ）,,2023,7,3,9,40,2.5,8,4,4,7,3,4,,,76,8,2004,8,1,52,8,2022,7,16,1976
73321,愛媛県,獅子越峠（シシゴエトウゲ）,,2023,7,3,9,40,0,8,2,4,8,17,4,,,101,8,2017,7,31,101,8,2017,7,31,1976
73341,愛媛県,瀬戸（セト）,,2023,7,3,9,40,2,8,5,4,6,53,4,,,52.5,8,2012,8,11,44.5,8,2018,7,7,1997
73351,愛媛県,八幡浜（ヤワタハマ）,,2023,7,3,9,40,3.5,8,6.5,4,6,50,4,,,57.5,8,2013,9,4,54,8,2007,7,20,1976
73406,愛媛県,宇和（ウワ）,,2023,7,3,9,40,3,8,4.5,4,6,56,4,,,68,8,1987,7,18,68,8,1987,7,18,1976
73442,愛媛県,宇和島（ウワジマ）,47892,2023,7,3,9,40,3,8,5,4,6,38,4,,,76.5,8,2011,6,20,67,8,2021,7,18,1937
73446,愛媛県,近永（チカナガ）,,2023,7,3,9,40,1.5,8,4,4,7,11,4,,,104,8,2004,8,2,69.5,8,2018,7,8,1979
73516,愛媛県,御荘（ミショウ）,,2023,7,3,9,40,3,8,5,4,5,53,4,,,74.5,8,2021,7,18,74.5,8,2021,7,18,1976
74056,高知県,本川（ホンガワ）,,2023,7,3,9,40,0,8,0.5,4,9,9,4,,,85.5,8,2013,9,4,66,8,2000,7,4,1979
74071,高知県,本山（モトヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,102,8,1983,9,28,78.5,8,2018,7,6,1976
74101,高知県,池川（イケガワ）,,2023,7,3,9,40,0,8,0,4,,,,,,96,8,2013,9,4,83,8,2006,7,13,1977
74126,高知県,繁藤（シゲトウ）,,2023,7,3,9,40,0.5,8,0.5,4,9,40,4,,,110,8,2004,8,1,89,8,2018,7,6,1976
74136,高知県,大栃（オオドチ）,,2023,7,3,9,40,0,8,0,4,,,,,,87.5,8,2017,7,1,87.5,8,2017,7,1,1977
74151,高知県,魚梁瀬（ヤナセ）,,2023,7,3,9,40,0,8,0,4,,,,,,114,8,1995,7,21,114,8,1995,7,21,1978
74166,高知県,佐川（サカワ）,,2023,7,3,9,40,0,8,3.5,4,8,27,4,,,86,8,1976,9,8,63.5,8,2009,7,26,1976
74182,高知県,高知（コウチ）,47893,2023,7,3,9,40,1,8,13,4,9,0,4,,,129.5,8,1998,9,24,98.5,8,1995,7,22,1937
74187,高知県,後免（ゴメン）,,2023,7,3,9,40,4,8,7.5,4,9,32,4,,,119,8,1998,9,24,66.5,8,2018,7,6,1978
74188,高知県,南国日章（ナンコクニッショウ）,,2023,7,3,9,40,2.5,8,2.5,4,9,40,4,,,102,8,2006,9,6,81,8,2022,7,31,2003
74237,高知県,船戸（フナト）,,2023,7,3,9,40,0.5,8,0.5,4,9,40,4,,,95,8,2009,8,10,75.5,8,2021,7,14,1976
74238,高知県,鳥形山（トリガタヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,80.5,8,2017,9,17,58,8,2014,7,30,2010
74271,高知県,安芸（アキ）,,2023,7,3,9,40,0,8,0,4,,,,,,83,8,2008,6,29,74,8,2001,7,13,1976
74276,高知県,田野（タノ）,,2023,7,3,9,40,0,8,0,4,,,,,,92,8,2018,9,4,80.5,8,2012,7,12,1976
74296,高知県,梼原（ユスハラ）,,2023,7,3,9,40,0.5,8,8.5,4,6,32,4,,,83,8,1989,9,19,68,8,1991,7,27,1976
74311,高知県,須崎（スサキ）,,2023,7,3,9,40,0,8,2,4,7,37,4,,,126,8,1998,9,24,90.5,8,2018,7,7,1976
74336,高知県,佐喜浜（サキハマ）,,2023,7,3,9,40,0,8,0,4,,,,,,133,8,2005,10,7,79.5,8,2012,7,12,1976
74361,高知県,窪川（クボカワ）,,2023,7,3,9,40,0.5,8,2,4,7,51,4,,,91,8,2022,7,4,91,8,2022,7,4,1976
74372,高知県,室戸岬（ムロトミサキ）,47899,2023,7,3,9,40,0,8,2,4,9,4,4,,,149,8,2006,11,26,123.8,8,1949,7,5,1925
74381,高知県,江川崎（エカワサキ）,,2023,7,3,9,40,1.5,8,3,4,7,20,4,,,80,8,2004,8,1,71,8,2021,7,18,1977
74391,高知県,大正（タイショウ）,,2023,7,3,9,40,1,8,3,4,7,25,4,,,88,8,2004,9,16,65,8,2018,7,7,1976
74436,高知県,佐賀（サガ）,,2023,7,3,9,40,1,8,2,4,6,54,4,,,89.5,8,2019,7,18,89.5,8,2019,7,18,1977
74447,高知県,宿毛（スクモ）,47897,2023,7,3,9,40,2,8,4.5,4,6,7,4,,,108,8,2018,7,8,108,8,2018,7,8,1943
74456,高知県,中村（ナカムラ）,,2023,7,3,9,40,1,8,3.5,4,6,19,4,,,117,8,2004,8,2,77.5,8,2019,7,18,1976
74506,高知県,三崎（ミサキ）,,2023,7,3,9,40,1,8,5,4,7,21,4,,,103,8,2015,8,29,72.5,8,2021,7,18,2005
74516,高知県,清水（シミズ）,47898,2023,7,3,9,40,0,8,4,4,7,37,4,,,150,8,1944,10,17,86,8,1973,7,28,1940
81011,山口県,須佐（スサ）,,2023,7,3,9,40,0,8,0,4,,,,,,138.5,8,2013,7,28,138.5,8,2013,7,28,1976
81071,山口県,萩（ハギ）,47754,2023,7,3,9,40,0,8,0,4,,,,,,109,8,1971,8,23,64,8,2012,7,13,1949
81116,山口県,油谷（ユヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,2015,8,25,60,8,2006,7,8,1976
81146,山口県,篠生（シノブ）,,2023,7,3,9,40,0,8,0,4,,,,,,48,8,2022,9,13,33,8,2022,7,19,2021
81151,山口県,徳佐（トクサ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,2005,8,8,71,8,2003,7,18,1976
81167,山口県,羅漢山（ラカンザン）,,2023,7,3,9,40,7.5,8,7.5,4,9,40,4,,,100,8,1977,9,3,74,8,2021,7,8,1976
81196,山口県,秋吉台（アキヨシダイ）,,2023,7,3,9,40,0,8,0.5,4,9,15,4,,,71,8,1977,9,3,68,8,2023,7,1,1976
81228,山口県,鹿野（カノ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2012,7,6,73,8,2012,7,6,2010
81231,山口県,広瀬（ヒロセ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,1999,9,24,47,8,2000,7,4,1976
81266,山口県,豊田（トヨタ）,,2023,7,3,9,40,0,8,1,4,8,55,4,,,106.5,8,2023,6,30,99.5,8,2023,7,1,1976
81271,山口県,東厚保（ヒガシアツ）,,2023,7,3,9,40,0,8,1.5,4,8,32,4,,,81,8,2023,7,1,81,8,2023,7,1,2010
81286,山口県,山口（ヤマグチ）,47784,2023,7,3,9,40,0,8,0.5,4,7,25,4,,,143,8,2013,7,28,143,8,2013,7,28,1966
81301,山口県,和田（ワダ）,,2023,7,3,9,40,0,8,0.5,4,8,47,4,,,91.5,8,2012,8,11,61,8,1989,7,12,1978
81321,山口県,岩国（イワクニ）,,2023,7,3,9,40,1.5,8,3.5,4,9,23,4,,,71,8,2014,8,6,67,8,2009,7,24,1976
81371,山口県,防府（ホウフ）,,2023,7,3,9,40,0.5,8,1.5,4,9,20,4,,,72.5,8,2009,7,21,72.5,8,2009,7,21,1976
81386,山口県,下松（クダマツ）,,2023,7,3,9,40,2,8,2.5,4,9,37,4,,,86,8,2018,7,5,86,8,2018,7,5,1976
81397,山口県,玖珂（クガ）,,2023,7,3,9,40,0,8,4,4,8,39,4,,,76,8,2018,7,7,76,8,2018,7,7,1977
81428,山口県,下関（シモノセキ）,47762,2023,7,3,9,40,0.5,8,24.5,4,6,23,4,,,77.4,8,1953,6,28,71,8,2012,7,14,1908
81436,山口県,宇部（ウベ）,,2023,7,3,9,40,0.5,8,8,4,7,17,4,,,64.5,8,2021,8,1,62,8,1993,7,27,1976
81481,山口県,柳井（ヤナイ）,,2023,7,3,9,40,0,8,3,4,7,38,4,,,69,8,2005,7,3,69,8,2005,7,3,1976
81486,山口県,安下庄（アゲノショウ）,,2023,7,3,9,40,0.5,8,3.5,4,7,59,4,,,72,8,2020,7,8,72,8,2020,7,8,1976
82036,福岡県,小呂島（オロノシマ）,,2023,7,3,9,40,0.5,8,5.5,4,7,21,4,,,85.5,8,2017,8,16,68,8,2020,7,26,2014
82046,福岡県,宗像（ムナカタ）,,2023,7,3,9,40,0.5,8,24.5,4,3,35,4,,,68,8,1991,9,14,62,8,2012,7,3,1976
82056,福岡県,八幡（ヤハタ）,,2023,7,3,9,40,4.5,8,56.5,4,4,4,4,,,73,8,2013,7,3,73,8,2013,7,3,1976
82068,福岡県,空港北町（クウコウキタマチ）,,2023,7,3,9,40,5.5,8,19,4,4,39,4,,,67,8,2023,7,1,67,8,2023,7,1,2006
82097,福岡県,東谷（ヒガシタニ）,,2023,7,3,9,40,5,8,37.5,4,4,31,4,,,65.5,8,2015,8,25,58,8,2018,7,6,2012
82101,福岡県,行橋（ユクハシ）,,2023,7,3,9,40,5,8,25.5,4,5,30,4,,,65,8,2009,7,24,65,8,2009,7,24,1976
82136,福岡県,飯塚（イイヅカ）,47809,2023,7,3,9,40,8,8,20,4,4,56,4,,,101,8,2009,7,24,101,8,2009,7,24,1935
82171,福岡県,前原（マエバル）,,2023,7,3,9,40,2.5,8,14.5,4,4,4,4,,,147,8,1991,9,14,92,8,2009,7,24,1976
