観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),21日の最大値(m/s),21日の最大値の品質情報,21日の最大値観測時の風向,21日の最大値観測時の風向の品質情報,21日の最大値起時（時）,21日の最大値起時（分）,21日の最大値起時の品質情報,極値更新,10年未満での極値更新,20日までの観測史上1位の値(m/s),20日までの観測史上1位の値の品質情報,20日までの観測史上1位の値観測時の風向,20日までの観測史上1位の値観測時の風向の品質情報,20日までの観測史上1位の値観測時の年,20日までの観測史上1位の値観測時の月,20日までの観測史上1位の値観測時の日,20日までの2月の1位の値（m/s）,20日までの2月の1位の値の品質情報,20日までの2月の1位の値観測時の風向,20日までの2月の1位の値観測時の風向の品質情報,20日までの2月の1位の値観測時の年,20日までの2月の1位の値観測時の月,20日までの2月の1位の値観測時の日,統計開始年
88442,鹿児島県,鹿屋（カノヤ）,,2024,02,21,09,00,11.6,4,南西,4,08,19,4,,,38.3,8,西北西,8,2016,09,20,19.9,8,南南西,8,2010,02,11,2009
88447,鹿児島県,肝付前田（キモツキマエダ）,,2024,02,21,09,00,7.7,4,南西,4,08,49,4,,,35.7,8,東北東,8,2022,09,18,24.5,8,南西,8,2010,02,11,2009
88466,鹿児島県,枕崎（マクラザキ）,47831,2024,02,21,09,00,12.7,4,南,4,08,50,4,,,62.7,8,東南東,8,1945,09,17,33.3,8,東,8,1991,02,14,1942
88486,鹿児島県,指宿（イブスキ）,,2024,02,21,09,00,12.4,4,南西,4,07,35,4,,,43.6,8,北西,8,2016,09,20,20.4,8,西,8,2010,02,11,2008
88506,鹿児島県,内之浦（ウチノウラ）,,2024,02,21,09,00,5.4,4,南西,4,03,28,4,,,42.4,8,東,8,2016,09,20,26.1,8,西北西,8,2020,02,16,2009
88536,鹿児島県,田代（タシロ）,,2024,02,21,09,00,13.3,4,北西,4,03,11,4,,,43.4,8,南東,8,2016,09,19,19.0,8,西北西,8,2010,02,11,2008
88612,鹿児島県,種子島（タネガシマ）,47837,2024,02,21,09,00,13.7,4,南南西,4,02,54,4,,,60.0,8,南西,8,1989,09,19,47.2,8,西,8,1968,02,15,1949
88621,鹿児島県,中種子（ナカタネ）,,2024,02,21,09,00,11.8,4,南西,4,05,08,4,,,40.6,8,東南東,8,2018,09,30,28.3,8,南西,8,2018,02,28,2009
88666,鹿児島県,上中（カミナカ）,,2024,02,21,09,00,14.6,4,南南西,4,07,59,4,,,35.6,8,西北西,8,2018,09,30,24.7,8,南西,8,2019,02,19,2008
88686,鹿児島県,屋久島（ヤクシマ）,47836,2024,02,21,09,00,11.3,4,南,4,02,00,4,,,68.5,8,東北東,8,1964,09,24,41.4,8,南西,8,1968,02,15,1937
88706,鹿児島県,尾之間（オノアイダ）,,2024,02,21,09,00,10.6,4,西,4,06,37,4,,,43.5,8,北北東,8,2022,09,18,28.2,8,西,8,2018,02,28,2009
88736,鹿児島県,中之島（ナカノシマ）,,2024,02,21,09,00,12.2,4,西南西,4,08,27,4,,,54.6,8,西,8,2018,09,30,25.9,8,東,8,2021,02,28,2009
88821,鹿児島県,笠利（カサリ）,,2024,02,21,09,00,11.8,4,南南西,4,06,05,4,,,52.5,4,南南東,4,2018,09,30,22.6,8,北西,8,2021,02,17,2009
88836,鹿児島県,名瀬（ナゼ）,47909,2024,02,21,09,00,10.1,4,南南西,4,05,19,4,,,78.9,8,東南東,8,1970,08,13,26.6,8,北北東,8,1987,02,03,1937
88851,鹿児島県,喜界島（キカイジマ）,,2024,02,21,09,00,8.7,4,南南西,4,08,49,4,,,52.5,8,北北西,8,2012,09,29,23.7,8,北西,8,2021,02,17,2009
88901,鹿児島県,古仁屋（コニヤ）,,2024,02,21,09,00,8.4,4,南南東,4,07,30,4,,,49.1,8,南東,8,2018,09,29,26.7,8,西,8,2024,02,05,2009
88931,鹿児島県,天城（アマギ）,,2024,02,21,09,00,10.8,4,南,4,06,51,4,,,52.0,8,北北西,8,2012,09,29,27.3,8,東,8,2021,02,27,2009
88956,鹿児島県,伊仙（イセン）,,2024,02,21,09,00,9.1,4,南,4,08,56,4,,,42.6,8,北北西,8,2012,09,29,21.6,8,東北東,8,2021,02,11,2008
88971,鹿児島県,沖永良部（オキノエラブ）,47942,2024,02,21,09,00,9.8,4,南,4,05,48,4,,,60.4,8,東北東,8,1977,09,09,32.7,8,南南西,8,1975,02,14,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2024,02,21,09,00,9.8,4,南南西,4,07,58,4,,,57.1,8,東南東,8,2012,09,16,22.1,8,北西,8,2017,02,10,2009
91011,沖縄県,伊是名（イゼナ）,,2024,02,21,09,00,6.4,4,南南東,4,08,31,4,,,56.4,4,東,4,2010,08,31,23.9,8,東北東,8,2021,02,11,2008
91021,沖縄県,奥（オク）,,2024,02,21,09,00,9.3,4,南南西,4,05,07,4,,,55.3,8,東,8,2012,09,16,24.2,8,東,8,2021,02,11,2008
91107,沖縄県,名護（ナゴ）,47940,2024,02,21,09,00,8.6,4,南南西,4,08,57,4,,,57.9,8,北西,8,2002,09,04,25.1,8,北北東,8,1992,02,08,1972
91141,沖縄県,北原（キタハラ）,,2024,02,21,09,00,12.3,4,南,4,07,01,4,,,59.7,8,南東,8,2016,10,04,24.2,8,南西,8,2024,02,05,2009
91146,沖縄県,久米島（クメジマ）,47929,2024,02,21,09,00,11.1,4,南,4,08,58,4,,,62.8,8,南,8,2007,09,15,27.0,8,西南西,8,2024,02,05,1958
91166,沖縄県,宮城島（ミヤギジマ）,,2024,02,21,09,00,9.6,4,南,4,07,10,4,,,62.6,8,西北西,8,2012,09,29,27.2,8,東,8,2021,02,11,2008
91181,沖縄県,渡嘉敷（トカシキ）,,2024,02,21,09,00,11.4,4,南,4,08,51,4,,,58.9,8,南東,8,2012,09,29,27.2,8,東南東,8,2021,02,11,2008
91197,沖縄県,那覇（ナハ）,47936,2024,02,21,09,00,11.6,4,南,4,08,49,4,,,73.6,8,南,8,1956,09,08,33.3,8,南西,8,1975,02,14,1953
91236,沖縄県,安次嶺（アシミネ）,,2024,02,21,09,00,10.8,4,南,4,09,00,4,,,52.0,8,西北西,8,2012,09,29,23.1,8,北,8,2016,02,06,2009
91241,沖縄県,糸数（イトカズ）,,2024,02,21,09,00,10.1,4,南,4,08,23,4,,,56.2,8,南東,8,2018,09,29,28.4,8,東南東,8,2021,02,11,2009
92006,沖縄県,北大東（キタダイトウ）,,2024,02,21,09,00,9.8,4,南南東,4,07,47,4,,,57.1,8,南東,8,2009,10,07,31.9,8,東,8,2021,02,12,2009
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945,2024,02,21,09,00,8.0,4,南南東,4,08,34,4,,,65.4,8,北東,8,1961,10,02,27.9,8,東北東,8,2021,02,12,1947
92012,沖縄県,旧東（キュウトウ）,,2024,02,21,09,00,6.7,4,南南東,4,08,44,4,,,51.4,8,東南東,8,2009,10,06,31.4,8,西,8,2022,02,14,2009
93012,沖縄県,下地島（シモジシマ）,,2024,02,21,09,00,10.3,4,南南東,4,08,26,4,,,58.6,8,西南西,8,2015,05,12,26.2,8,北,8,2022,02,23,2009
93041,沖縄県,宮古島（ミヤコジマ）,47927,2024,02,21,09,00,10.0,4,南,4,08,43,4,,,85.3,8,北東,8,1966,09,05,29.2,8,南南西,8,1950,02,09,1938
93042,沖縄県,鏡原（カガミハラ）,,2024,02,21,09,00,10.3,4,南,4,08,51,4,,,61.2,8,東北東,8,2019,09,05,24.7,8,北,8,2022,02,23,2009
93062,沖縄県,仲筋（ナカスジ）,,2024,02,21,09,00,9.8,4,南南東,4,02,55,4,,,50.4,8,北,8,2012,09,28,21.6,8,北,8,2022,02,23,2009
94001,沖縄県,伊原間（イバルマ）,,2024,02,21,09,00,10.8,4,南,4,03,09,4,,,54.6,8,南西,8,2015,08,23,21.2,8,北,8,2021,02,17,2009
94011,沖縄県,所野（トコロノ）,,2024,02,21,09,00,12.9,4,南南東,4,09,00,4,,,63.8,8,東北東,8,2015,09,28,24.7,8,北北東,8,2022,02,23,2009
94017,沖縄県,与那国島（ヨナグニジマ）,47912,2024,02,21,09,00,14.1,4,南,4,08,47,4,,,81.1,8,南東,8,2015,09,28,28.7,8,北,8,1968,02,15,1957
94062,沖縄県,西表島（イリオモテジマ）,47917,2024,02,21,09,00,7.1,4,南南東,4,04,59,4,,,69.9,8,北東,8,2006,09,16,27.7,8,北北西,8,1995,02,18,1972
94081,沖縄県,石垣島（イシガキジマ）,47918,2024,02,21,09,00,11.7,4,南,4,02,42,4,,,71.0,8,南南西,8,2015,08,23,25.5,8,北北西,8,1992,02,07,1941
94086,沖縄県,盛山（モリヤマ）,,2024,02,21,09,00,9.3,4,南,4,08,54,4,,,67.4,8,南南西,8,2015,08,23,19.5,8,北北東,8,2022,02,23,2013
94101,沖縄県,大原（オオハラ）,,2024,02,21,09,00,9.9,4,南,4,03,21,4,,,60.8,8,東南東,8,2010,09,19,22.5,8,北,8,2022,02,23,2008
94116,沖縄県,波照間（ハテルマ）,,2024,02,21,09,00,10.5,4,南南東,4,03,10,4,,,57.5,8,東,8,2015,09,28,22.5,8,南南西,8,2021,02,11,2009
